kabupaten_kota,provinsi,latitude,longitude,sewa_aktual,sewa_prediksi,residual,coef_rumah_layak_huni,coef_ketahanan_bangunan,coef_luas_lantai_7_2,coef_akses_air_minum,coef_akses_sanitasi,coef_cuci_tangan,coef_status_milik_sendiri,coef_status_kontrak_sewa,coef_listrik_pln,coef_latitude,coef_longitude
Tangerang,Banten,-6.174630989028612,106.5185128662444,11970.0,8786.588604330387,3183.411395669613,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Serang,Banten,-6.142218782556982,106.14665476825932,11970.0,8696.338094497947,3273.661905502053,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Tangerang,Banten,-6.182869499826618,106.6518227032072,11970.0,8817.90903008042,3152.09096991958,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Cilegon,Banten,-5.998046785450348,106.01927592674215,11970.0,8624.72605623904,3345.27394376096,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Serang,Banten,-6.123386067592276,106.16629867579528,11970.0,8694.822377604447,3275.177622395553,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Tangerang Selatan,Banten,-6.301847863996328,106.7073409716394,11970.0,8866.2909602482,3103.7090397518004,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Jembrana,Bali,-8.31252270443837,114.6826647939009,24490.0,22579.37181223481,1910.628187765189,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tabanan,Bali,-8.428221709828733,115.07877738641022,24490.0,22700.334230803765,1789.6657691962355,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Badung,Bali,-8.58346725870223,115.18840533719332,24490.0,22771.49795172793,1718.5020482720684,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Gianyar,Bali,-8.480494358632214,115.2875567655051,24490.0,22761.42651291374,1728.5734870862616,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Klungkung,Bali,-8.666548920391307,115.49350271738868,24490.0,22862.821596646525,1627.178403353475,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bangli,Bali,-8.293590552404062,115.34684316768488,24490.0,22717.07361133359,1772.9263886664085,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Karang Asem,Bali,-8.374200993455263,115.53007063688295,24490.0,22781.312188706313,1708.6878112936865,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Buleleng,Bali,-8.200235942141632,114.96257794235508,24490.0,22605.50440491021,1884.4955950897893,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Denpasar,Bali,-8.668357813764176,115.22086623005592,24490.0,22804.473286984303,1685.5267130156972,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Lombok Barat,Nusa Tenggara Barat,-8.664408697512396,116.09423484625384,1548.0,3417.218191159558,-1869.218191159558,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Lombok Tengah,Nusa Tenggara Barat,-8.722795829769597,116.28914365339052,1548.0,3477.183828660349,-1929.1838286603488,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Lombok Timur,Nusa Tenggara Barat,-8.533116718958105,116.53066631816635,1548.0,3471.3532327406974,-1923.3532327406974,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sumbawa,Nusa Tenggara Barat,-8.703221200371717,117.48493808830204,1548.0,3729.541698563673,-2181.541698563673,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Dompu,Nusa Tenggara Barat,-8.472141966031373,118.21680611851356,1548.0,3816.9858390913723,-2268.9858390913723,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bima,Nusa Tenggara Barat,-8.474763701975414,118.61861995592824,1548.0,3904.5971982388473,-2356.5971982388473,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sumbawa Barat,Nusa Tenggara Barat,-8.829708937760703,116.91505782417316,1548.0,3645.1065243405865,-2097.1065243405865,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Lombok Utara,Nusa Tenggara Barat,-8.349040795636183,116.28349719153228,1548.0,3361.657254854501,-1813.657254854501,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Mataram,Nusa Tenggara Barat,-8.590268831230997,116.11109308466004,1548.0,3398.1858849811542,-1850.1858849811542,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Bima,Nusa Tenggara Barat,-8.455799435365842,118.78490654437653,1548.0,3934.722547809837,-2386.722547809837,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sumba Barat,Nusa Tenggara Timur,-9.642180801803375,119.37971407346738,2727.0,5598.47691800963,-2871.47691800963,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sumba Timur,Nusa Tenggara Timur,-9.87729808135647,120.25496768589085,2727.0,5859.477040327307,-3132.477040327307,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kupang,Nusa Tenggara Timur,-9.918213637259829,123.8599568609068,2727.0,6650.827343513996,-3923.8273435139963,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Timor Tengah Selatan,Nusa Tenggara Timur,-9.827955804523938,124.3967496167382,2727.0,6739.194460531195,-4012.1944605311946,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Timor Tengah Utara,Nusa Tenggara Timur,-9.37753021365492,124.56966764574771,2727.0,6638.797307898214,-3911.797307898214,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Belu,Nusa Tenggara Timur,-9.153849827003624,124.9684445880492,2727.0,6656.541866980195,-3929.5418669801948,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Alor,Nusa Tenggara Timur,-8.303671708671658,124.56876213281348,2727.0,6310.180121693073,-3583.1801216930726,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Lembata,Nusa Tenggara Timur,-8.380280709360466,123.542344526975,2727.0,6111.8581345720195,-3384.8581345720195,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Flores Timur,Nusa Tenggara Timur,-8.365094347184668,122.94442274719088,2727.0,5978.036114197879,-3251.036114197879,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sikka,Nusa Tenggara Timur,-8.6086620621142,122.30372135527575,2727.0,5914.107387922475,-3187.107387922475,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Ende,Nusa Tenggara Timur,-8.67723952109192,121.73413180929138,2727.0,5812.024137390865,-3085.024137390865,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Ngada,Nusa Tenggara Timur,-8.667527083860396,121.00118186711704,2727.0,5650.7041747916555,-2923.7041747916555,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Manggarai,Nusa Tenggara Timur,-8.56936108974567,120.40152206860398,2727.0,5491.128741324399,-2764.128741324399,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Rote Ndao,Nusa Tenggara Timur,-10.726035534908306,123.12435711883164,2727.0,6738.964027827027,-4011.964027827027,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Manggarai Barat,Nusa Tenggara Timur,-8.602543458665204,119.98892113580357,2727.0,5412.136975929836,-2685.136975929836,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sumba Tengah,Nusa Tenggara Timur,-9.547713224677326,119.66562263710986,2727.0,5631.354483272691,-2904.354483272691,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sumba Barat Daya,Nusa Tenggara Timur,-9.53424325241282,119.18003654738784,2727.0,5522.326865121173,-2795.326865121173,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Nagekeo,Nusa Tenggara Timur,-8.688708669769012,121.27301155096664,2727.0,5715.909430507079,-2988.9094305070794,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Manggarai Timur,Nusa Tenggara Timur,-8.571655003364476,120.6905940597148,2727.0,5554.2826205853635,-2827.2826205853635,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sabu Raijua,Nusa Tenggara Timur,-10.535743351329184,121.84435440613218,2727.0,6404.229215091436,-3677.2292150914363,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Malaka,Nusa Tenggara Timur,-9.521768984672995,124.88932013063582,2727.0,6751.969371511859,-4024.969371511859,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Kupang,Nusa Tenggara Timur,-10.204297644817244,123.6071839720373,2727.0,6683.711209469973,-3956.7112094699733,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sambas,Kalimantan Barat,1.429969837468297,109.34638469723927,2146.0,1478.1251647857716,667.8748352142284,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bengkayang,Kalimantan Barat,1.0120337452738288,109.56443931651567,2146.0,1653.0533202953193,492.9466797046807,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Landak,Kalimantan Barat,0.5165585615059111,109.77118030315104,2146.0,1849.2512577100752,296.74874228992485,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Mempawah,Kalimantan Barat,0.3583352643848569,109.15602514229012,2146.0,1764.7404920359768,381.2595079640232,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sanggau,Kalimantan Barat,0.2686857480038473,110.43207636705192,2146.0,2067.841742372373,78.15825762762688,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Ketapang,Kalimantan Barat,-1.6332240115575,110.61387416347104,2146.0,2688.785199292306,-542.7851992923061,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sintang,Kalimantan Barat,0.0926358993417124,112.07152422968528,2146.0,2475.8768131329853,-329.87681313298526,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kapuas Hulu,Kalimantan Barat,0.8352381511761106,112.81087616535685,2146.0,2408.497099759057,-262.49709975905716,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sekadau,Kalimantan Barat,-0.0038791314102325,110.9513185688061,2146.0,2263.380385925335,-117.38038592533485,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Melawi,Kalimantan Barat,-0.6326354218771204,111.72757674162632,2146.0,2623.3809868706994,-477.3809868706994,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kayong Utara,Kalimantan Barat,-1.091862906946181,109.92513952489408,2146.0,2374.421896585114,-228.42189658511415,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kubu Raya,Kalimantan Barat,-0.3867407691861245,109.5374741754306,2146.0,2075.019308187955,70.98069181204482,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Pontianak,Kalimantan Barat,-0.0252254562747231,109.33141043323172,2146.0,1919.9370580407485,226.06294195925148,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Singkawang,Kalimantan Barat,0.8985240195732173,109.0348921275268,2146.0,1573.3627661382307,572.6372338617693,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kotawaringin Barat,Kalimantan Tengah,-2.5456909214682857,111.74686194967607,3651.0,4307.70640596755,-656.7064059675504,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kotawaringin Timur,Kalimantan Tengah,-2.064989919410805,112.71302993951856,3651.0,4369.4270740465945,-718.4270740465945,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kapuas,Kalimantan Tengah,-1.74785070749573,114.29802530756368,3651.0,4614.864423724015,-963.8644237240151,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Barito Selatan,Kalimantan Tengah,-1.801865359244946,114.92403688518849,3651.0,4766.630060795262,-1115.6300607952617,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Barito Utara,Kalimantan Tengah,-0.9330650695788693,115.13473254144996,3651.0,4546.441682862576,-895.4416828625763,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sukamara,Kalimantan Tengah,-2.6230390372949848,111.16090519396862,3651.0,4204.769472682467,-553.7694726824666,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Lamandau,Kalimantan Tengah,-1.8011215799644358,111.40667879322268,3651.0,4006.497805991792,-355.4978059917921,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Seruyan,Kalimantan Tengah,-2.2830091015227243,112.17627058319032,3651.0,4320.140831838642,-669.140831838642,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Katingan,Kalimantan Tengah,-1.6998763116309106,113.05983209066288,3651.0,4332.687810457377,-681.687810457377,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pulang Pisau,Kalimantan Tengah,-2.716050586507444,113.95521249515562,3651.0,4836.909349517755,-1185.909349517755,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Gunung Mas,Kalimantan Tengah,-1.025667237910998,113.53316192615937,3651.0,4228.752470507014,-577.7524705070136,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Barito Timur,Kalimantan Tengah,-1.9781858653198352,115.1596445727158,3651.0,4871.456393050994,-1220.456393050994,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Murung Raya,Kalimantan Tengah,-0.0309139866712799,114.2791010177853,3651.0,4085.679733343328,-434.6797333433278,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Palangka Raya,Kalimantan Tengah,-2.0184573277309483,113.7690709379542,3651.0,4583.347386688121,-932.3473866881213,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tanah Laut,Kalimantan Selatan,-3.8188206233003856,114.90339051664772,5102.0,6220.54101636447,-1118.5410163644701,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Baru,Kalimantan Selatan,-2.986971197080788,116.06540100677636,5102.0,6217.179481690786,-1115.179481690786,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Banjar,Kalimantan Selatan,-3.3182526363359104,115.08834626802737,5102.0,6107.409335550918,-1005.4093355509176,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Barito Kuala,Kalimantan Selatan,-3.090319906535417,114.6260716781393,5102.0,5937.828205595379,-835.8282055953787,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tapin,Kalimantan Selatan,-2.9246706926356616,115.04784371771024,5102.0,5978.288579631921,-876.2885796319206,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Hulu Sungai Selatan,Kalimantan Selatan,-2.7282749058159417,115.20686770152552,5102.0,5952.5804406045245,-850.5804406045245,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Hulu Sungai Tengah,Kalimantan Selatan,-2.603491692591009,115.50213492251886,5102.0,5978.208362200148,-876.2083622001483,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Hulu Sungai Utara,Kalimantan Selatan,-2.44207016297298,115.1570756215227,5102.0,5854.292245954919,-752.292245954919,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tabalong,Kalimantan Selatan,-1.8860139504072035,115.5164777407128,5102.0,5761.878549322286,-659.8785493222858,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tanah Bumbu,Kalimantan Selatan,-3.4473565814109617,115.65456661548228,5102.0,6269.22222162694,-1167.2222216269402,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Balangan,Kalimantan Selatan,-2.3191394308983333,115.64216901304246,5102.0,5921.4975591286275,-819.4975591286275,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Banjarmasin,Kalimantan Selatan,-3.3293462877962026,114.59191351594647,5102.0,6003.550730025767,-901.5507300257668,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Banjar Baru,Kalimantan Selatan,-3.47644399931756,114.81839100590504,5102.0,6097.467236114637,-995.4672361146368,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Paser,Kalimantan Timur,-1.7332628113703166,116.09352565984182,19613.0,19755.57843716649,-142.57843716648858,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kutai Barat,Kalimantan Timur,-0.5059553444317486,115.83378504956966,19613.0,19324.111648691414,288.8883513085857,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kutai Kartanegara,Kalimantan Timur,0.0867409391133,116.51267116110702,19613.0,19289.514863414584,323.4851365854156,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kutai Timur,Kalimantan Timur,0.9577274654611032,117.13841593558853,19613.0,19158.326812629424,454.67318737057576,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
